sku;altitude_factor;approved_heights;available_dimensions;bars_no_per_base_plate;bar_type-de_DE;bar_type-en_US;bar_type-es_ES;bar_type-fr_FR;bar_type-it_IT;base_plate_type-de_DE;base_plate_type-en_US;base_plate_type-es_ES;base_plate_type-fr_FR;base_plate_type-it_IT;border_wire_diameter;categories;category_res_height;cbr_puncture_resistance;certification_number;ce_number;coating;cross_section_area;description-de_DE-ecommerce;description-en_US-ecommerce;description-es_ES-ecommerce;description-fr_FR-ecommerce;description-it_IT-ecommerce;diameter_option;distance_between_posts;dk_snow_height;elongation_yeld_log_perc;elongation_yeld_trav_perc;enabled;energy_class;external_code;family;gas_permeability;geogrid_type-de_DE;geogrid_type-en_US;geogrid_type-es_ES;geogrid_type-fr_FR;geogrid_type-it_IT;groups;height;inner_diameter;junction_strength_n;lateral_anchors_no;length;material-de_DE;material-en_US;material-es_ES;material-fr_FR;material-it_IT;max_bending_moment_plate;max_beraring_rope_diameter;max_elongation;max_kn_comp_plate;max_kn_lateral;max_kn_shear_plate;max_kn_upslope;mel_energy;mesh_size;mesh_size_long;mesh_size_trasv;mesh_tpe;min_mass_coating;name;nominal_height;n_sliding_factor;outer_diameter;PACK-groups;PACK-products;pdf_description;pdf_title-de_DE;pdf_title-en_US;pdf_title-es_ES;pdf_title-fr_FR;pdf_title-it_IT;permeability_to_liquids;picture;porometry;post_type;primary_net_type-de_DE;primary_net_type-en_US;primary_net_type-es_ES;primary_net_type-fr_FR;primary_net_type-it_IT;process-de_DE;process-en_US;process-es_ES;process-fr_FR;process-it_IT;producer;product_certification;release_date-ecommerce;residual_height;retaining_rope_no_per_posts;sel_energy;slope_inclination;steel_grade_options;strand_diameter;SUBSTITUTION-groups;SUBSTITUTION-products;tech_drawing-de_DE;tech_drawing-en_US;tech_drawing-es_ES;tech_drawing-fr_FR;tech_drawing-it_IT;tensile_strenght_mesh;tensile_strength;thickness;thread_type-de_DE;thread_type-en_US;thread_type-es_ES;thread_type-fr_FR;thread_type-it_IT;type_of_netting-de_DE;type_of_netting-en_US;type_of_netting-es_ES;type_of_netting-fr_FR;type_of_netting-it_IT;type_of_system-de_DE;type_of_system-en_US;type_of_system-es_ES;type_of_system-fr_FR;type_of_system-it_IT;ultimate_elongation_long;ultimate_elongation_trav;ultimate_load;ultimate_load_long;ultimate_load_trasv;ultimate_strength;unit_weight;unit_weight_surface;UPSELL-groups;UPSELL-products;uv_resistance;vertical_permeability;width;wire_diameter;X_SELL-groups;X_SELL-products;yield_load;yield_strength
01.02.80.100.03.00.32;;;"5x3, 6x4, 3x3";;;;;;;;;;;;;Geotechnics,netting,ss_15,ss_15_10_35,ss_15_10_70,ss_25_40_50_05,wire_rope_panels;;;;;Zn;;"Wire Rope Panel...";"Wire Rope Panel...";"Wire Rope Panel...";"Wire Rope Panel...";"Wire Rope Panel...";;;;;;1;;BAULIST.002.34;geotech_products;;;;;;;;;;;;;Steel;Steel;Steel;Steel;Steel;;;;;;;;;300;;;300x300;200.0000;"Pannello fune 300x300/8/16";;;;;;files/01.02.80.100.03.00.32/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.02.80.100.03.00.32/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;MGTech;ISO9002;;;;;;;8.0000;;;files/01.02.80.100.03.00.32/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.02.80.100.03.00.32/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.02.80.100.03.00.32/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.02.80.100.03.00.32/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.02.80.100.03.00.32/tech_drawing/it_IT/generic_technical_drawing.pdf;90.0000;1770;;;;;;;"Wire rope panel";"Wire rope panel";"Wire rope panel";"Wire rope panel";"Wire rope panel";;;;;;;;;;;;;9.0000;;;;;;;;;;
01.03.80.100.03.00.05;;;40x2;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;"Carbon black";;"TT 060 SAMP";"TT 060 SAMP";"TT 060 SAMP";"TT 060 SAMP";"TT 060 SAMP";;;;13.0000;;1;;BAULIST.003.2;geotech_products;;mono-orientata;mono-orientata;mono-orientata;mono-orientata;mono-orientata;;;;;;;HDPE;HDPE;HDPE;HDPE;HDPE;;;;;;;;;;220.0000;20.0000;ovale;;"TT 060 SAMP";;;;;;files/01.03.80.100.03.00.05/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.05/picture/prod_picture-300x300.jpg;;;;;;;;"estrusa DE";estrusa;estrusa;estrusa;estrusa;"TENAX Spa";CE#SGS#UKAS;;;;;;;;;;files/01.03.80.100.03.00.05/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.05/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.05/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.05/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.05/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;60.0000;;;;420.0000;;;;;;;;;;
01.03.80.100.03.00.06;;;30x2;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;"Carbon black";;"TT 090 SAMP";"TT 090 SAMP";"TT 090 SAMP";"TT 090 SAMP";"TT 090 SAMP";;;;13.0000;;1;;BAULIST.003.3;geotech_products;;mono-orientata;mono-orientata;mono-orientata;mono-orientata;mono-orientata;;;;;;;HDPE;HDPE;HDPE;HDPE;HDPE;;;;;;;;;;220.0000;20.0000;ovale;;"TT 090 SAMP";;;;;;files/01.03.80.100.03.00.06/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.06/picture/prod_picture-300x300.jpg;;;;;;;;"estrusa DE";estrusa;estrusa;estrusa;estrusa;"TENAX Spa";CE#SGS#UKAS;;;;;;;;;;files/01.03.80.100.03.00.06/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.06/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.06/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.06/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.06/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;90.0000;;;;600.0000;;;;;;;;;;
01.03.80.100.03.00.07;;;30x2;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;"Carbon black";;"TT 120 SAMP";"TT 120 SAMP";"TT 120 SAMP";"TT 120 SAMP";"TT 120 SAMP";;;;13.0000;;1;;BAULIST.003.4;geotech_products;;mono-orientata;mono-orientata;mono-orientata;mono-orientata;mono-orientata;;;;;;;HDPE;HDPE;HDPE;HDPE;HDPE;;;;;;;;;;220.0000;20.0000;ovale;;"TT 120 SAMP";;;;;;files/01.03.80.100.03.00.07/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.07/picture/prod_picture-300x300.jpg;;;;;;;;"estrusa DE";estrusa;estrusa;estrusa;estrusa;"TENAX Spa";CE#SGS#UKAS;;;;;;;;;;files/01.03.80.100.03.00.07/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.07/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.07/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.07/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.07/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;120.0000;;;;800.0000;;;;;;;;;;
01.03.80.100.03.00.11;;;51.3x3.9;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;"Carbon black";;"XGrid PP-0 20/20";"XGrid PP-0 20/20";"XGrid PP-0 20/20";"XGrid PP-0 20/20";"XGrid PP-0 20/20";;;;10.0000;10.0000;1;;BAULIST.003.8;geotech_products;;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;;;;;;;PP;PP;PP;PP;PP;;;;;;;;;;40.0000;40.0000;quadrata;;"XGrid PP-0 20/20";;;;;;files/01.03.80.100.03.00.11/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.11/picture/prod_picture-300x300.jpg;;;;;;;;estrusa;estrusa;estrusa;estrusa;estrusa;"TEMA Srl";SGS;;;;;;;;;;files/01.03.80.100.03.00.11/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.11/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.11/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.11/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.11/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;20.0000;20.0000;;;300.0000;;;;;;;;;;
01.03.80.100.03.00.12;;;51.3x3.9;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;"Carbon black";;"XGrid PP-0 30/30";"XGrid PP-0 30/30";"XGrid PP-0 30/30";"XGrid PP-0 30/30";"XGrid PP-0 30/30";;;;10.0000;10.0000;1;;BAULIST.003.9;geotech_products;;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;;;;;;;PP;PP;PP;PP;PP;;;;;;;;;;40.0000;40.0000;quadrata;;"XGrid PP-0 30/30";;;;;;files/01.03.80.100.03.00.12/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.12/picture/prod_picture-300x300.jpg;;;;;;;;estrusa;estrusa;estrusa;estrusa;estrusa;"TEMA Srl";SGS;;;;;;;;;;files/01.03.80.100.03.00.12/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.12/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.12/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.12/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.12/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;30.0000;30.0000;;;280.0000;;;;;;;;;;
01.03.80.100.03.00.13;;;30.8x3.9;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;"Carbon black";;"XGrid PP-0 40/40";"XGrid PP-0 40/40";"XGrid PP-0 40/40";"XGrid PP-0 40/40";"XGrid PP-0 40/40";;;;10.0000;10.0000;1;;BAULIST.003.10;geotech_products;;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;;;;;;;PP;PP;PP;PP;PP;;;;;;;;;;38.0000;38.0000;quadrata;;"XGrid PP-0 40/40";;;;;;files/01.03.80.100.03.00.13/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.13/picture/prod_picture-300x300.jpg;;;;;;;;estrusa;estrusa;estrusa;estrusa;estrusa;"TEMA Srl";SGS;;;;;;;;;;files/01.03.80.100.03.00.13/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.13/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.13/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.13/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.13/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;40.0000;40.0000;;;260.0000;;;;;;;;;;
01.03.80.100.03.00.14;;;100x3.9;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;PVC;;"XGrid PET-PVC-0 20/20";"XGrid PET-PVC-0 20/20";"XGrid PET-PVC-0 20/20";"XGrid PET-PVC-0 20/20";"XGrid PET-PVC-0 20/20";;;;10.0000;10.0000;1;;BAULIST.003.11;geotech_products;;mono-orientata;mono-orientata;mono-orientata;mono-orientata;mono-orientata;;;;;;;PET;PET;PET;PET;PET;;;;;;;;;;25.0000;25.0000;quadrata;;"XGrid PET-PVC-0 20/20";;;;;;files/01.03.80.100.03.00.14/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.14/picture/prod_picture-300x300.jpg;;;;;;;;saldata;saldata;saldata;saldata;saldata;"TEMA Srl";SGS;;;;;;;;;;files/01.03.80.100.03.00.14/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.14/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.14/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.14/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.14/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;20.0000;;;;200.0000;;;;;;;;;;
01.03.80.100.03.00.22;;;100x5.2;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;"Carbon black";;"Enkagrid G35/20";"Enkagrid G35/20";"Enkagrid G35/20";"Enkagrid G35/20";"Enkagrid G35/20";;;;12.0000;12.0000;1;;BAULIST.003.19;geotech_products;;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;;;;;;;PET;PET;PET;PET;PET;;;;;;;;;;20.0000;20.0000;quadrata;;"Enkagrid G35/20";;;;;;files/01.03.80.100.03.00.22/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.22/picture/prod_picture-300x300.jpg;;;;;;;;tessuta;tessuta;tessuta;tessuta;tessuta;"Seic-Harpo Spa";CE#SGS#UKAS;;;;;;;;;;files/01.03.80.100.03.00.22/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.22/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.22/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.22/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.22/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;35.0000;20.0000;;;170.0000;;;;;;;;;;
01.03.80.100.03.00.23;;;100x5;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;"Carbon black";;"Enkagrid G80/30";"Enkagrid G80/30";"Enkagrid G80/30";"Enkagrid G80/30";"Enkagrid G80/30";;;;12.0000;12.0000;1;;BAULIST.003.20;geotech_products;;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;;;;;;;PET;PET;PET;PET;PET;;;;;;;;;;20.0000;20.0000;quadrata;;"Enkagrid G80/30";;;;;;files/01.03.80.100.03.00.23/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.23/picture/prod_picture-300x300.jpg;;;;;;;;tessuta;tessuta;tessuta;tessuta;tessuta;"Seic Harpo Spa";CE#SGS#UKAS;;;;;;;;;;files/01.03.80.100.03.00.23/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.23/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.23/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.23/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.23/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;80.0000;30.0000;;;375.0000;;;;;;;;;;
01.03.80.100.03.00.24;;;100x5;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;Polimerico;;"Enkagrid MAX40";"Enkagrid MAX40";"Enkagrid MAX40";"Enkagrid MAX40";"Enkagrid MAX40";;;;8.0000;8.0000;1;;BAULIST.003.21;geotech_products;;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;;;;;;;PP;PP;PP;PP;PP;;;;;;;;;;42.0000;38.0000;rettangolare;;"Enkagrid MAX40";;;;;;files/01.03.80.100.03.00.24/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.24/picture/prod_picture-300x300.jpg;;;;;;;;saldata;saldata;saldata;saldata;saldata;"Seic Harpo Spa";CE#SGS#UKAS;;;;;;;;;;files/01.03.80.100.03.00.24/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.24/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.24/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.24/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.24/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;40.0000;40.0000;;;265.0000;;;;;;;;;;
01.03.80.100.03.00.25;;;100x4;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;PVC;;"Pavirock TVP20/20";"Pavirock TVP20/20";"Pavirock TVP20/20";"Pavirock TVP20/20";"Pavirock TVP20/20";;;;12.0000;12.0000;1;;BAULIST.003.22;geotech_products;;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;;;;;;;Poliestere;Poliestere;Poliestere;Poliestere;Poliestere;;;;;;;;;;25.0000;25.0000;quadrata;;"Pavirock TVP20/20";;;;;;files/01.03.80.100.03.00.25/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.25/picture/prod_picture-300x300.jpg;;;;;;;;tessuta;tessuta;tessuta;tessuta;tessuta;"Viganò-Pavitex Spa";CE;;;;;;;;;;files/01.03.80.100.03.00.25/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.25/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.25/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.25/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.25/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;20.0000;20.0000;;;200.0000;;;;;;;;;;
01.03.80.100.03.00.26;;;100x4;;;;;;;;;;;;;Geotechnics,geogrids,geosynthetics,pr,pr_15,pr_15_57_33,pr_15_57_33_39,pr_15_57_33_62;;;;;PVC;;"Pavirock TVP55/20";"Pavirock TVP55/20";"Pavirock TVP55/20";"Pavirock TVP55/20";"Pavirock TVP55/20";;;;12.0000;12.0000;1;;BAULIST.003.23;geotech_products;;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;Bi-orientata;;;;;;;Poliestere;Poliestere;Poliestere;Poliestere;Poliestere;;;;;;;;;;25.0000;25.0000;quadrata;;"Pavirock TVP55/20";;;;;;files/01.03.80.100.03.00.26/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/01.03.80.100.03.00.26/picture/prod_picture-300x300.jpg;;;;;;;;tessuta;tessuta;tessuta;tessuta;tessuta;"Viganò-Pavitex Spa";CE;;;;;;;;;;files/01.03.80.100.03.00.26/tech_drawing/de_DE/generic_technical_drawing.pdf;files/01.03.80.100.03.00.26/tech_drawing/en_US/generic_technical_drawing.pdf;files/01.03.80.100.03.00.26/tech_drawing/es_ES/generic_technical_drawing.pdf;files/01.03.80.100.03.00.26/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/01.03.80.100.03.00.26/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;;;;;;;;;55.0000;20.0000;;;180.0000;;;;;;;;;;
GT_15_57_33_09;;;200x2/4;;;;;;;;;;;;;digital_engineering,geosynthetics,geotextiles,pr_15_57_33,pr_15_57_33_65,uniclass2;;3000.0000;;;;;"Geotextile GeodrenPPT800 produced by Edilfloor Spa DE";"Geotextile GeodrenPPT800 produced by Edilfloor Spa EN";"Geotextile GeodrenPPT800 produced by Edilfloor Spa ES";"Geotextile GeodrenPPT800 produced by Edilfloor Spa FR";"Geotextile GeodrenPPT800 produced by Edilfloor Spa IT";;;;;;1;;BAULIST_GT_15_57_33_09;geotech_products;;;;;;;;;;;;;"Polipropilene DE";"Polipropilene EN";"Polipropilene ES";"Polipropilene FR";Polipropilene;;;;;;;;;;;;;;GeodrenPPT800;;;;;;files/GT_15_57_33_09/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/GT_15_57_33_09/picture/prod_picture-300x300.jpg;40.0000;;;;;;;"Non Woven";"Non Woven";"Non Woven";"Non Woven";Nontessuto;"Edilfloor Spa";CE#SGS#UKAS;;;;;;;;;;files/GT_15_57_33_09/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GT_15_57_33_09/tech_drawing/en_US/generic_technical_drawing.pdf;files/GT_15_57_33_09/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GT_15_57_33_09/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GT_15_57_33_09/tech_drawing/it_IT/generic_technical_drawing.pdf;;;4.0000;;;;;;;;;;;;;;;;80.0000;80.0000;;16.0000;17.0000;;;800.0000;;;;20.0000;;;;;;
ss_25_16_76_02;;3.0,3.5;;2.0000;;;;;;"Hinged Connection DE";"Hinged Connection";"Hinged Connection ES";"Hinged Connection FR";"Hinged Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1301-CPD-0572;;Zn,Zn-Al;;"Rockfall Barrier GBE 500A produced by Geobrugg AG DE";"Rockfall Barrier GBE 500A produced by Geobrugg AG EN";"Rockfall Barrier GBE 500A produced by Geobrugg AG ES";"Rockfall Barrier GBE 500A produced by Geobrugg AG FR";"Rockfall Barrier GBE 500A produced by Geobrugg AG IT";;10.0000;;;;1;2.0000;RD_ss_25_16_76_02;geotech_products;;;;;;;;;;;1.0000;;;;;;;;18.0000;3.0000;;130.0000;65.0000;110.0000;500.0000;;;;;;"GBE 500A";3.0000;;;;;files/ss_25_16_76_02/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_02/picture/prod_picture-300x300.jpg;;"HEA- S235JR";"Tecco G80/4";"Tecco G80/4";"Tecco G80/4";"Tecco G80/4";"Tecco G80/4";;;;;;"Geobrugg AG";CE;;;2.0000;166.0000;;;;;;files/ss_25_16_76_02/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_02/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_02/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_02/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_02/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_09;;3.0,3.5;;2.0000;;;;;;"Rigid Connection DE";"Rigid Connection";"Rigid Connection ES";"Rigid Connection FR";"Rigid Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;pending;;Zn,Zn-Al;;"Rockfall Barrier RXE-500-R produced by Geobrugg AG DE";"Rockfall Barrier RXE-500-R produced by Geobrugg AG EN";"Rockfall Barrier RXE-500-R produced by Geobrugg AG ES";"Rockfall Barrier RXE-500-R produced by Geobrugg AG FR";"Rockfall Barrier RXE-500-R produced by Geobrugg AG IT";;10.0000;;;;1;2.0000;RD_ss_25_16_76_09;geotech_products;;;;;;;;;;;1.0000;;;;;;;;18.0000;-1.0000;;170.0000;220.0000;;500.0000;;;;;;RXE-500-R;3.0000;;;;;files/ss_25_16_76_09/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_09/picture/prod_picture-300x300.jpg;;"HEA- S235JR";"Rocco 7/3/300";"Rocco 7/3/300";"Rocco 7/3/300";"Rocco 7/3/300";"Rocco 7/3/300";;;;;;"Geobrugg AG";ETAG,BAFU;;;;166.0000;;;;;;files/ss_25_16_76_09/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_09/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_09/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_09/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_09/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
